SMILES,WP:3844,GO:0000165,GO:0004896,KEGG:hsa04064,KEGG:hsa04210,KEGG:hsa04630,GO:0016209,GO:0098869,GO:0072593,GO:0006281
C1=CC=C(C=C1)NC(=O)NC2=NC3=CC=CC=C3S2,0,0,0,1,0,0,0,0,0,0
C1=CC=C2C(=C1)C(=C(C2=O)C3=CC=NC4=CC=CC=C34)O,0,0,0,1,0,1,0,0,0,0
CC(=O)C1=C2CCC(C2=CC(=C1)C(C)(C)C)(C)C,0,1,0,0,0,0,0,0,0,0
CC(=O)NC1=CC=C(C=C1)NC2=C3C=CC=CC3=NC4=CC=CC=C42,0,0,0,0,0,1,0,0,0,0
CC(=O)OCC1=NC2=CC=CC=C2S1,0,0,0,0,0,1,0,0,0,0
CC1=C(SC(=N1)NC2=CC=CC=C2)C(=O)C,0,0,0,0,0,0,0,0,1,0
CC1=CC(=C(C=C1)O)N=N/C(=C(/C)\O)/C(=O)C,0,0,0,0,0,1,0,0,0,0
CC1=CC(=NC2=C1C(=C(S2)C(=O)N)N)C,0,0,0,1,0,0,0,0,0,0
CC1=CC=C(C=C1)/C=C/C(=O)C2C(=O)C3=CC=CC=C3C2=O,0,0,0,0,0,1,0,0,0,0
CC1=CC2=C(C=C1)C(=C(N2)C)C(=O)CCl,0,1,0,0,0,0,0,0,0,0
CC1=CC2=C(C=C1)C=CC(=N2)C3C(=O)C4=CC=CC=C4C3=O,0,0,0,0,0,1,0,0,1,0
CCCC1=CC(=O)N2C(=N1)N=C(N2)C,0,0,0,0,0,1,0,0,0,0
CCCC1=CC(=O)N2C(=N1)N=CN2,0,0,0,0,0,0,0,0,1,0
COC(=O)C1=C(SC(=C1)C2=CC=CC=C2)N,0,0,0,0,0,0,0,0,1,0
COC1=CC2=C(C=C1)N=C(N2)C3=CC=CC=C3,0,0,0,1,0,0,0,0,0,0
O=C(C1=C2C=CC=C1)C3=CC=C(CC=C)C(O)=C3C2=O,0,0,0,0,0,0,1,0,0,0
OC(=O)Cc1c[s]c(n1)c2ccc([Cl])cc2,0,0,0,0,1,0,0,0,0,0
C[C@@H](CO)NC1=NC=C2C=CC(=CC2=C1)C(=O)NCC3=CC4=C(N3)C=CC=C4F,0,1,0,0,0,0,0,1,0,0
C[C@H](C1=CC=CC=C1)NC(=O)NC2=NC(=C3C(=C2)NN=C3C4=CC(=NC=C4)F)CO,0,1,0,0,0,0,0,1,0,0
C[C@H](C1=CC=CC=C1)NC(=O)NC2=NC(=C3C(=C2)NN=C3OC)C4=NN(C=C4)C,0,1,0,0,0,0,0,1,0,0
C[C@H](C1=CC=CC=C1)NC(=O)NC2=NC=C3C(=C2)NN=C3C4=CN=C(N=C4)N(C)S(=O)(=O)C,0,1,0,0,0,0,0,1,0,0
C1=CC=C(C=C1)C2=CSC(=N2)N3C(=O)C(=C(N3)C4=CC=CC=C4)N=NC5=CC(=C(C=C5)Cl)[N+](=O)[O-],0,1,0,0,0,0,0,0,0,0
C1=CC=C(C=C1)NC2=NC=NC(=N2)C3=CNC(=C3)C(=O)N[C@H](CO)C4=CC(=CC=C4)Cl,0,1,0,0,0,0,0,1,0,0
C1C[C@@H](C[C@@H]1C2=CN=C(C(=N2)C3=CC(=C(C=C3)C(=O)NCC4=CC=CC=C4)F)N)O,0,1,0,0,0,0,0,1,0,0
C1C[C@H](C[C@@H]1C2=CN=C(C(=N2)C3=CC(=C(C=C3)C(=O)NCC4=CC=CC=C4)F)N)O,0,1,0,0,0,0,0,1,0,0
C1CCC(=CC1)C2=CN=C(C(=N2)C3=CC(=C(C=C3)C(=O)NCC4=CC=CC=C4)F)N,0,1,0,0,0,0,0,1,0,0
C1OC2=C(O1)C=C3C(=C2)C=C(C(=O)N3)CN(CC4=CC=CO4)C(=O)NC5=CC=C(C=C5)F,0,1,0,0,0,0,0,1,0,0
CC(C)([C@H](C1=CC=CC=C1)NC(=O)NC2=CC3=NNC(=C3C(=N2)CO)C4CC4)O,0,1,0,0,0,0,0,1,0,0
CC(C)([C@H](C1=CC=CC=C1)NC(=O)NC2=NC(=C3C(=C2)NN=C3OCCO)CO)O,0,1,0,0,0,0,0,1,0,0
CC(C)CC1=CC=C(C=C1)CN(C2=CC(=C(C=C2)O)C(=O)O)C(=O)CN(CC3=CC=CC=C3)S(=O)(=O)C4=CC=C(C=C4)C5=CC=CC=C5,0,0,0,0,0,1,0,0,0,0
CC(C)NC1=NC=C(C(=N1)C2=CNC(=C2)C(=O)N[C@H](CO)C3=CC(=CC=C3)Cl)Cl,0,1,0,0,0,0,0,1,0,0
CC1=C(C=CC(=C1)C2=C(N=CC(=C2)C3=CN(N=C3)C)N)C(=O)N[C@H](CO)C4=CC=CC=C4,0,1,0,0,0,0,0,1,0,0
CC1=CC(=CC=C1)[C@@H](CO)NC(=O)C2=CC(=CN2)C3=NC(=NC=C3C)NC(C)C,0,1,0,0,0,0,0,1,0,0
CC1=CC=C(C=C1)S(=O)(=O)N(C)CC(=O)N(CC2=CC=C(C=C2)C3=CC=C(C=C3)C4=CC=C(C=C4)C(=O)N)C5=CC(=C(C=C5)C(=O)O)O,0,0,0,0,0,1,0,0,0,0
CC1=CC2=C(C=C1C)N=C(N2)C3=C(N=CC=C3)SCC(=O)NCC4=CC=CO4,0,0,0,1,0,0,0,0,0,0
CC1=NC=CC(=C1)C2=C3C(=CC(=N2)NC(=O)N[C@H](C)C4=CC=CC=C4)NN=C3OC,0,1,0,0,0,0,0,1,0,0
CC1=NC=CC(=C1)C2=NNC3=CC(=NC(=C32)CO)NC(=O)N[C@H](C)C4=CC=CC=C4,0,1,0,0,0,0,0,1,0,0
CC1=NC=CC(=C1)C2=NNC3=CC(=NC=C32)NC(=O)N[C@@H](CN(C)C)C4=CC=CC=C4,0,1,0,0,0,0,0,1,0,0
CC1=NC=CC(=C1)C2=NNC3=CC(=NC=C32)NC(=O)N[C@H](CN(C)C)C4=CC=CC=C4,0,1,0,0,0,0,0,1,0,0
CC1=NC=CC(=C1)C2=NNC3=CC(=NC=C32)NC(=O)N[C@H](CSC)C4=CC=CC=C4,0,1,0,0,0,0,0,1,0,0
CC1=NC=CC(=C1)C2=NNC3=CC(=NC=C32)NC(=O)NC(CCO)C4=CC=CC=C4,0,1,0,0,0,0,0,1,0,0
CC1=NC=CC(=C1)C2=NNC3=CC(=NC=C32)NC(=O)NCC4=NC(=NN4)C5=CC=CC=C5,0,1,0,0,0,0,0,1,0,0
CC1=NC=CC(=C1)C2=NNC3=CC(=NC=C32)NC(=O)NCC4=NC5=CC=CC=C5N4,0,1,0,0,0,0,0,1,0,0
Cc1ccc(NC(=O)C2(CC2)c2ccc3OC(F)(F)Oc3c2)nc1-c1cccc(c1)C(O)=O,0,0,0,0,1,0,0,0,0,0
Cc1cccc(n1)-c1nn2CCCc2c1-c1ccnc2ccc(cc12)C(N)=O,0,0,1,0,0,0,0,0,0,0
CCC1=C2C(=CN=C1NC(=O)N[C@H](C)C3=CC=CC=C3)C(=NN2)C4=CC(=NC=C4)C,0,1,0,0,0,0,0,1,0,0
CCNC1=NC=C(C(=N1)C2=CNC(=C2)C(=O)N[C@H](CO)C3=CC=CC(=C3)C)C,0,1,0,0,0,0,0,1,0,0
CCNC1=NC=C(C(=N1)C2=CNC(=C2)C(=O)NCC3=CC(=CC=C3)OC)C,0,1,0,0,0,0,0,1,0,0
CCNC1=NC=C(C(=N1)C2=CNC(=C2)C(=O)NCC3=CC=CC=C3C(F)(F)F)C,0,1,0,0,0,0,0,1,0,0
CCOC(=O)C1=CN=C(N=C1NN2C(=O)C=C(C2=O)C)C3=CC4=CC=CC=C4S3,0,1,0,1,0,0,0,0,0,0
CCOC1=NNC2=CC(=NC(=C21)C(F)F)NC(=O)N[C@@H](C3=CC=CC=C3)C(C)(C)O,0,1,0,0,0,0,0,1,0,0
CN(CC(=O)N(CC1=CC=C(C=C1)C2CCCCC2)C3=CC(=C(C=C3)C(=O)O)F)S(=O)(=O)C4=C(C(=C(C(=C4F)F)F)F)F,0,0,0,0,0,1,0,0,0,0
CN1C(=O)C2=C(C3=CC=CC=C3N2)N=C1SCC(=O)NC4=CC(=CC=C4)OC,0,0,0,0,0,1,0,0,0,0
CN1C=C(C=N1)C2=CC(=C(N=C2)N)C3=CC(=C(C=C3)C(=O)N[C@H](CO)C4=CC=CC=C4)F,0,1,0,0,0,0,0,1,0,0
CN1C2=C(C=C(C=N2)C(=O)C3=C(C(=CC(=C3)Cl)Cl)O)C(=C(C1=O)C#N)C4=CC=C(C=C4)F,0,1,0,0,0,0,0,0,0,0
Cn1nc(C(N(Cc2ccccc2)Cc(cc2)ccc2C(O)=O)=O)c2c1-c(cc(cc1)Cl)c1OC2,0,0,0,0,1,0,0,0,0,0
COC[C@H](C1=CC=CC=C1)NC(=O)NC2=NC(=C3C(=C2)NN=C3OC)C4CC4,0,1,0,0,0,0,0,1,0,0
COC1=CC=CC=C1C2=CC3=C(C=CN=C3N2)C4=CC(=C(C=C4)C(=O)N)C5CCCC5,0,0,0,1,0,0,0,0,0,0
COC1=NNC2=CC(=NC(=C21)CO)NC(=O)N[C@H](COC(F)F)C3=CC=CC=C3,0,1,0,0,0,0,0,1,0,0
COc1cc(\C=C\c2ncncc2C(O)=O)ccc1OCc1cccc(c1)C(F)(F)F,0,0,0,0,0,1,0,0,0,0
COc1cc(ccc1Nc1ncc2N(C)C(=O)c3ccccc3N(C)c2n1)N1CCN(C)CC1,0,1,0,0,0,0,0,0,0,0
COc1ccc(CCNc2nnc(SCc3cc(C(O)=O)c(C)o3)s2)cc1OC,0,0,0,0,0,1,0,0,0,0
FC1=CC2=C(NC(=O)[C@H](CC2)NC(=O)C2=NNC(CC3=CC=CC=C3)=N2)C(F)=C1,0,0,1,1,1,0,0,0,0,0
n12c(cc3[C@@](C(=O)OCc3c2=O)(O)CC)c2c(C1)c(c1c(n2)ccc(c1)O)CC,0,0,0,0,1,0,0,0,0,0
Nc1nc(cs1)C(=N\O)\C(=O)N[C@H]1[C@H]2SCC(C=C)=C(N2C1=O)C(O)=O,0,0,0,0,1,0,0,0,0,0
O.O.O.N[C@@H]1CN(CC11CC1)c1c(F)cc2c(c1Cl)n(cc(C(O)=O)c2=O)[C@@H]1C[C@@H]1F.N[C@@H]1CN(CC11CC1)c1c(F)cc2c(c1Cl)n(cc(C(O)=O)c2=O)[C@@H]1C[C@@H]1F,0,0,0,0,1,0,0,0,0,0
O=C(c1cc2c(ccc(F)c2)[nH]1)NCCN1CCC(n2c(=O)[nH]c3c2cccc3)CC1,0,0,0,0,1,0,0,0,0,0
C1=CC(=CC(=C1)O)C2=C3C(=CNC3=NC(=N2)N)C#N,0,0,0,1,0,0,0,0,0,0
C1=CC(=CN=C1)/C(=N/OC(=O)C2=C(C=CC(=C2)Cl)Cl)/N,0,0,0,1,0,1,0,0,1,0
C1=CC=C(C(=C1)C(=O)O)NC(=O)C2=CC=C(C=C2)NC(=O)C3=CC=C(O3)Br,0,0,0,0,0,0,0,0,1,0
C1=CC=C(C(=C1)CN2N=C(N=N2)C3=CC(=CC=C3)C(=O)O)Cl,0,0,0,1,0,1,1,0,0,0
C1=CC=C(C=C1)C(=O)C2=NN(C(=O)C=C2C(F)(F)F)C3=CC=C(C=C3)Cl,0,1,0,0,0,1,0,0,0,0
C1=CC=C(C=C1)C(=O)NC2=CC=CC=C2C(=O)NC3=NN=C(S3)C(F)(F)F,0,1,0,0,0,0,0,0,0,0
C1=CC=C(C=C1)C(=O)NCC(=O)OCC2=NC3=CC=CC=C3S2,0,0,0,0,0,1,0,0,0,0
C1=CC=C(C=C1)C2=C(C2=O)C3=CC=CC=C3,0,1,0,0,0,0,0,0,0,0
C1=CC=C(C=C1)C2=CC(=CC=C2)C3=CN=C(C4=C3C=C(S4)C(=O)N)N,0,1,0,0,0,0,0,1,0,0
C1=CC=C2C(=C1)C(=CN2)C(=O)COC(=O)C3=CC(=CC=C3)O,0,0,0,1,0,0,0,0,0,0
C1=CC=C2C(=C1)C=CC=C2CC(=O)O/N=C(/C3=CC=CC=N3)\N,0,0,0,1,0,0,0,0,0,0
C1=CC=C2C(=C1)C=CC=C2CSC3=NC(=CC(=O)N3)C(F)(F)F,0,1,0,0,0,0,0,0,0,0
C1=CC=C2C(=C1)N=C(S2)COC(=O)C3=NC=CN=C3,0,0,0,0,0,1,0,0,0,0
C1=CC=NC(=C1)C(=O)NC2=NC3=C(C=C(C=C3S2)F)F,0,0,0,1,0,1,0,0,0,0
C1=CC2=C(C=C1NC(=O)C3=CC=C(O3)[N+](=O)[O-])NC(=O)N2,0,0,0,0,0,0,0,0,1,0
C1C(=O)NC2=C(O1)C=CC(=C2)C(=O)/C=C/C3=CC=CC=C3,0,0,0,1,0,0,0,0,0,0
C1C(ON=C1C(=O)O)CNC(=O)C2=CC=CC=C2Cl,0,0,0,0,0,0,0,0,1,0
C1CCC(CC1)C2=CN=C(C=C2)CN(C3=CC(=C(C=C3)C(=O)O)O)C(=O)[C@H]4CCN4S(=O)(=O)C5=C(C(=C(C(=C5F)F)F)F)F,0,0,0,0,0,1,0,0,0,0
C1CCC(CC1)C2=NC=C(C=C2)CN(C3=CC(=C(C=C3)C(=O)O)O)C(=O)[C@H]4CCN4S(=O)(=O)C5=C(C(=C(C(=C5F)F)F)F)F,0,0,0,0,0,1,0,0,0,0
C1CCC(CC1)C2=NC=C(N=C2)CN(C3=CC(=C(C=C3)C(=O)O)O)C(=O)[C@H]4CCN4S(=O)(=O)C5=C(C(=C(C(=C5F)F)F)F)F,0,0,0,0,0,1,0,0,0,0
C1COCCN1C(=O)C2=CN=C(C(=N2)C3=CC(=C(C=C3)C(=O)N[C@H](CO)C4=CC(=CC(=C4)Br)F)F)N,0,1,0,0,0,0,0,1,0,0
CC(=O)C1=CC(=CC=C1)NC(=O)C2=C3C=CC=CN3N=C2,0,0,0,1,0,0,0,0,0,0
CC(=O)C1=CC(=CC=C1)NC2=NC(=CS2)C3=CC=CC=C3.Br,0,0,0,1,0,1,0,0,0,0
CC(=O)C1=CC=C(C=C1)NC2=NC(=O)C3=C(S2)N=CC=C3,0,0,0,1,0,0,0,0,0,0
CC(=O)CN1C(=O)C2=C(N=N1)SC(=C2)C3=CC=CC=C3,0,0,0,0,0,0,0,0,1,0
CC(=O)N1CCCC(C1)C2=CN=C(C(=N2)C3=CC(=C(C=C3)C(=O)N[C@H](CO)C4=CC=CC=C4)F)N,0,1,0,0,0,0,0,1,0,0
CC(=O)OC1=CC=CC(=C1)/C=C\2/C(=O)C3=CC=CC=C3S2,0,0,0,0,0,0,0,0,1,0
CC(C)C(=O)NC1=CC=C(C=C1)C2=NC3=C(O2)N=CC=C3,0,0,0,0,0,1,0,0,0,0
CC[C@@H]([C@H](C1=CC=CC=C1)NC(=O)CN2CC3=C(C2=O)C=C(C=C3)C4=NC(=NC=C4Cl)NC)O,0,1,0,0,0,0,0,1,0,0
CC1(CC2=C(C(=O)C1)SC(=N2)NC(=O)C3=CC=CC=C3)C,0,0,0,1,0,0,0,0,0,0
CC1=C(C=CC(=N1)NC(=O)C2=CC3=C(C=C2)OCO3)Br,0,0,0,1,0,0,0,0,0,0
CC1=C(C2=CC=CC=C2N1)C3(C4=CC=CC=C4N(C3=O)C(C)C)O,0,0,0,0,0,1,0,0,0,0
CC1=CC(=C(C=C1)C)N2C(=O)C3=C(N2)C4=C(C=C3)C(=O)C5=CC=CC=C5C4=O,0,1,0,0,0,0,0,0,0,0
CC1=CC(=CC=C1)C2=NOC(=N2)C3=CC4=CC=CC=C4OC3=O,0,0,0,1,0,0,0,0,0,0
CC1=CC=CC=C1C(=O)NC2=NC3=C(C(=O)S2)SC=C3C,0,0,0,0,0,0,0,0,1,0
CC1=CC2=CC(=C(N=C2C=C1)OC)C3=NOC(=N3)C4=CC=CC=C4,0,0,0,0,0,0,0,0,1,0
CC1=CN=C(N=C1C2=CNC(=C2)C(=O)NCC3=CC=CC=C3)NC4=NC(=NC5=CC=CC=C54)N6CCCCC6,0,1,0,0,0,0,0,1,0,0
CC1CCN(CC1)C(=O)C2=NOC(=C2)C3=CC=CC=C3O,0,0,0,1,0,0,0,0,0,0
Cc1cn(nc1NS(=O)(=O)c1ccc(cc1)C(O)=O)-c1ccccc1,0,0,0,0,0,1,0,0,0,0
CCC(C)NC(=O)C1=NOC(=C1)C2=CC=C(C=C2)OC,0,0,0,1,0,0,0,0,0,0
CCC(O)=O.CCC(O)=O.O=C(Nc1cccc(c1)C1=NCCN1)Nc1cccc(c1)C1=NCCN1,0,0,0,0,1,0,0,0,0,0
CCc1ccc(cc1S(=O)(=O)Nc1ccc(NC(=O)C(C)C)cc1)C(O)=O,0,0,0,0,0,1,0,0,0,0
CCN(CC)C(=O)c1ccc(NS(=O)(=O)c2cc(ccc2C)C(O)=O)cc1,0,0,0,0,0,1,0,0,0,0
CCN(CC)S(=O)(=O)c1ccc(cc1)S(=O)(=O)Nc1ccc(cc1C)C(O)=O,0,0,0,0,0,1,0,0,0,0
CCOC(=O)C\1=C(C2=CC=CC=C2C(=O)/C1=C\C3=CC=C(C=C3)C)O,0,0,0,0,0,1,0,0,1,0
CCOC(=O)C1=C(NC(=C(C1C2=C(C(=CC=C2)Cl)Cl)C(=O)OC)C)C,0,0,0,1,0,0,0,0,0,0
CCOC(=O)C1=C(NC(=C1C)N=NC2=CC=CC(=C2)C)C,0,0,0,1,0,0,0,0,0,0
CCOC(=O)C1=NN(C(CC1=O)C2=CC=CC=C2)C3=CC=CC=C3,0,0,0,0,0,1,0,0,0,0
CCOC(=O)CC1=CC2=C(C=C1)SC(=N2)C3=CC=CC=C3,0,0,0,1,0,0,0,0,0,0
Cl.CN(C)CC(=O)Nc1ccc2[nH]c(=O)c3ccccc3c2c1,0,0,0,0,1,0,0,0,0,0
CN(C)C(=O)OC1=CC=C(C=C1)OCC2=NC3=CC=CC=C3N2,0,0,0,0,0,1,0,0,0,0
CN(C)S(=O)(=O)c1cccc(c1)S(=O)(=O)Nc1ccc(cc1C)C(O)=O,0,0,0,0,0,1,0,0,0,0
CN(C1=CC=CC=C1)C2=C(C(=O)C3=CC=CC=C3C2=O)NC(=O)C4=CC=C(C=C4)Cl,0,1,0,0,0,0,0,0,0,0
CN(c1ccc(OCC(O)=O)cc1)S(=O)(=O)c1ccc2ccccc2c1,0,0,0,0,0,1,0,0,0,0
CNC1=NC=C(C(=N1)C2=CC3=C(CN(C3=O)CC(=O)N[C@@H](C4=CC=CC=C4)[C@H](CO)O)C=C2)Cl,0,1,0,0,0,0,0,1,0,0
CO.COC(=O)C1=CC=CC(=N1)C(=O)NC2=CC3=CC=CC=C3N=C2,0,0,0,0,0,1,0,0,0,0
COC(=O)C1=CC=C(C=C1)NC(=O)C2=CC=CC=C2NS(=O)(=O)C3=CC=CC=C3,0,1,0,0,0,0,0,0,0,0
COC(=O)C1=CC2=C(C=C3C=CC=CN3C2=C1C(=O)OC)C4=CC=CC=C4,0,0,0,0,0,0,0,0,1,0
COC1=C(C=C(C=C1)/C=N/NC2=CC=C(C=C2)C(=O)O)Br,0,0,0,0,0,1,1,0,0,0
COC1=C(C=C(C=C1)Cl)C(=O)O/N=C(/C2=CC=NC=C2)\N,0,0,0,0,0,0,0,0,1,0
COC1=CC=CC=C1C2=CC(=NO2)C(=O)N3CCCCC3,0,0,0,1,0,1,0,0,0,0
COC1=CC2=C(C=C1)C3=C(C2=NNC(=O)C4=CC=CC=N4)C=C(C=C3)OC,0,0,0,0,0,0,0,0,1,0
COC1=CC2=C(C=C1)N=C(S2)NC(=O)NC3=CC=CC=C3,0,0,0,1,0,0,0,0,0,0
COc1c(cc(cc1)C(=O)Nc1n[nH]c(c1)c1ccccc1)OC,0,0,1,0,0,0,0,0,0,0
COc1ccc(cc1NS(=O)(=O)c1cc(ccc1OC)C(O)=O)C(C)(C)C,0,0,0,0,0,1,0,0,0,0
COc1ccc2nc(NC(=O)Nc3ccccc3)sc2c1,0,0,0,0,1,0,0,0,0,0
O=C(c1n(S(=O)(=O)c2ccc(C)cc2)c2c(c1)cccc2)OCC,0,0,0,1,1,0,0,0,0,0
O=C(O)[C@H]([C@@H](C1=C(O)C(O)=C(O)C=C12)[C@@H](C(O)=O)OC2=O)CC(O)=O,0,0,0,0,0,0,1,0,0,0
C1COCCC1NC2=NC=C(C(=N2)C3=CC4=C(CN(C4=O)CC(=O)NC(CC(F)(F)F)C5=CC=CC=C5)C=C3)Cl,0,0,0,0,0,0,0,1,0,0
CC(C1CN(C1)C2=CC=CC=C2)NC(=O)CN3CC4=C(C3=O)C=C(C=C4)C5=NC(=NC=C5Cl)NC6CCOCC6,0,0,0,0,0,0,0,1,0,0
COC[C@H](C1=CC=CC=C1)NC(=O)CN2CC3=C(C2=O)C=C(C=C3)C4=NC(=NC=C4Cl)NC5CCOCC5,0,0,0,0,0,0,0,1,0,0
C/C(=N\NC(=O)C1=CC(=NC2=CC=CC=C21)C3CC3)/C4=C(C=C(C=C4)O)O,0,1,0,0,0,0,0,0,0,0
C[C@H](C1=CC=CC=C1)NC(=O)NC2=NC(=C3C(=C2)NN=C3N)CO,0,0,0,0,0,0,0,1,0,0
C[C@H](C1=CC=CC=C1)NC(=O)NC2=NC(=C3C(=C2)NN=C3N)OC,0,0,0,0,0,0,0,1,0,0
C[C@H](C1=CC=CC=C1)NC(=O)NC2=NC(=C3C(=C2)NN=C3OC)N,0,0,0,0,0,0,0,1,0,0
C[C@H](C1=CC=CC=C1)NC(=O)NC2=NC3=C4C(=C2)NN=C4NCC3,0,0,0,0,0,0,0,1,0,0
C=CCNC1=C(C(=C(S1)C(=O)C2=CC=CC=C2)N)C3=NC4=CC=CC=C4S3,0,0,0,0,0,1,0,0,0,0
C1[C@H]2CN([C@@H]1CN2Cc1ccc(cc1)Oc1ccc(cc1)c1ncco1)Cc1ccc(cc1)C(=O)O,0,0,0,0,1,0,0,0,0,0
C1=CC(=CC(=C1)Cl)CNC(=O)C2=CC(=CN2)C3=NC(=NC=C3)N,0,0,0,0,0,0,0,1,0,0
C1=CC=C(C=C1)/C=C/C=C\2/C(=O)N(C(=O)S2)CC(=O)NC3=CC(=CC=C3)O,0,0,0,1,0,0,0,0,0,0
C1=CC=C(C=C1)C2=C(NC3=C2C=C(C=C3)Br)C(=O)N/N=C/C4=CC=CC=C4Cl,0,0,0,1,0,1,0,0,0,0
C1=CC=C(C=C1)C2=NNC3=C2C=C(C=C3)C(=O)NC(CO)C4=CC(=CC=C4)Cl,0,0,0,0,0,0,0,1,0,0
C1=CC=C2C(=C1)C(=CC(=N2)C3=CC=C(C=C3)Br)C(=O)N/N=C/C4=CC=CC=N4,0,1,0,0,0,0,0,0,0,0
C1=CC=C2C(=C1)C(=CC(=N2)C3=CC=C(C=C3)Cl)C(=O)N/N=C/C4=CC=CC=N4,0,1,0,0,0,0,0,0,0,0
C1=CC=C2C(=C1)C=C(C(=O)O2)C3=CC(=CC=C3)C(=O)NC4=NC=C(C=C4)Br,0,0,0,0,0,0,0,0,1,0
C1=CC=NC(=C1)C2=CSC(=N2)NC(=O)C3=C(C=CC(=C3)Cl)[N+](=O)[O-],0,1,0,0,0,0,0,0,0,0
C1=CC2=C(N=C1)N=C(O2)C3=CC(=C(C=C3)Cl)NC(=O)C4=CC=CO4,0,0,0,0,0,0,0,0,1,0
C1CCCN(CC1)S(=O)(=O)C2=CC=C(C=C2)C(=O)NC3=NN=C(O3)C4=CC=CC=C4Cl,0,1,0,0,0,0,0,0,0,0
C1COCCN1S(=O)(=O)C2=CC=C(C=C2)C(=O)NC3=CC4=C(C=C3)C=NN4,0,0,0,0,0,1,0,0,0,0
CC(C)n1ncc2c(cc(C)nc12)C(=O)NC(C)c1ccc(cc1)S(C)(=O)=O,0,0,0,0,0,1,0,0,0,0
CC(C)OC1=C(C=C(C=C1)F)C2=NNC(=C2)C(=O)NC3=CC(=C(C(=C3)OC)OC)OC,0,0,0,0,0,0,0,0,1,0
CC1=C(C=C(C=C1)C2=C(SC(=N2)NC(=O)C3=NN(C=C3[N+](=O)[O-])C)C)C,0,1,0,1,0,1,0,0,0,0
CC1=C(C=CC(=C1C)OCC2=NC(=NO2)C3=CC=C(C=C3)Cl)C(=O)C(=C)C,0,0,0,0,0,0,0,0,1,0
CC1=C(C=CC(=C1C)OCC2=NC(=NO2)C3=CC=C(C=C3)F)C(=O)C(=C)C,0,0,0,0,0,0,0,0,1,0
CC1=C(NC2=C1C(=O)CC(C2)C3=CC=CO3)C(=O)OC4CCCC4,0,0,0,1,0,0,0,1,0,0
CC1=CC=C(C=C1)C(=O)C2=C(C3=CC4=C(C=C3N=C2)OCCO4)S(=O)(=O)C5=CC=CC=C5,0,1,0,0,0,0,0,0,1,0
CC1=CC=CC=C1C2=NC(=C(O2)C)CSC3=NC4=C(CCC4)C(=O)N3,0,1,0,0,0,0,0,0,0,0
CC1=CC2=C(C=C1)N=C(N2)C3=CC=C(C=C3)NC(=O)C4CCCO4,0,0,0,1,0,1,0,0,0,0
CC1=NC(=C(C=C1)OCC(=O)C2=C(N(C(=C2)C)C3=CC=CC=C3)C)[N+](=O)[O-],0,1,0,1,0,1,0,0,0,0
CC1=NC=CC(=C1)C2=NNC3=CC(=NC=C32)NC(=O)N[C@@H](C)C(=O)O,0,0,0,0,0,0,0,1,0,0
Cc1cc(C)c(CNC(=O)Cc2ccc(cc2)-n2cnnn2)c(=O)[nH]1,0,0,0,0,0,1,0,0,0,0
Cc1ccc(cc1C(=O)OCc1csc(n1)-c1ccc(Cl)cc1)S(C)(=O)=O,0,0,0,0,0,1,0,0,0,0
Cc1ccc(cc1C(=O)OCc1nnc(o1)-c1ccc(Cl)cc1)S(C)(=O)=O,0,0,0,0,0,1,0,0,0,0
Cc1ccc(cc1S(=O)(=O)Nc1ccc(nc1)-n1cccn1)C(O)=O,0,0,0,0,0,1,0,0,0,0
Cc1ccc(NS(=O)(=O)c2cccc(c2)C(O)=O)cc1S(=O)(=O)N1CCOCC1,0,0,0,0,0,1,0,0,0,0
Cc1nnnn1-c1cccc(NC(=O)c2cc3cc(C)ccc3nc2C)c1,0,0,0,0,0,1,0,0,0,0
CCNC(=S)NNC(=O)C1=CC(=NC2=CC=CC=C21)C3=CC=C(C=C3)OC,0,0,0,1,0,1,0,0,0,0
CCOC1=CC=C(C=C1)C2=NC3=CC=CC=C3C(=C2)C(=O)N4CCN(CC4)C(=O)OCC,0,0,0,1,0,0,0,0,0,0
CCOC1=CC2=C(C=C1)N=C(S2)C(=O)N3CCCC(C3)C,0,0,0,1,0,0,0,0,0,0
CCOC1=CC2=CC(=C(N=C2C=C1)SCC3=CC=C(C=C3)CC(=O)O)C#N,0,1,0,0,0,0,0,0,0,0
Cl.CC(C)[C@H](N)C(=O)OCCOCn1cnc2c1nc(N)[nH]c2=O,0,0,0,0,1,0,0,0,0,0
Cl.Cl.NCCNc1ncc(C(N)=O)c(Nc2cccc(c2)C(F)(F)F)n1,0,0,0,0,1,0,0,0,0,0
CN(C)C(=O)C1=CC=C(C=C1)NC(=O)C2=CC(=NC3=CC=CC=C32)C4=CC=CO4,0,0,0,0,0,0,0,0,1,0
CN(C)C[C@@H](C1=CC=CC=C1)NC(=O)NC2=NC=C3C(=C2)NN=C3N,0,0,0,0,0,0,0,1,0,0
CN(C)C1=CC=C(C=C1)CNC(=O)C2=CC3=C(NN=C3S2)C4=CC=CC=C4,0,0,0,0,0,0,0,1,0,0
CN(C)S(=O)(=O)c1cccc(c1)C(=O)OCc1csc(n1)-c1ccccc1,0,0,0,0,0,1,0,0,0,0
CN(C1=CC=CC=C1)S(=O)(=O)C2=CC=C(C=C2)C(=O)NC3=NN=C(O3)C4=CC=C(C=C4)F,0,1,0,0,0,0,0,0,0,0
